,ID,Count
268,18556,240.98916226126755
269,18557,215.72505176543004
270,18558,231.963009467735
271,18559,269.015822551489
272,18560,309.7885046653053
273,18561,400.31443505619995
274,18562,568.2008770159067
275,18563,629.9251744019837
276,18564,636.5990570735655
277,18565,563.0222358171932
278,18566,602.0079220244113
279,18567,594.404072095314
280,18568,579.232841541336
281,18569,592.7264841013643
282,18570,607.3142057878816
283,18571,644.4217228279604
284,18572,619.2670202447712
285,18573,578.0202371761435
286,18574,580.1172221685804
287,18575,566.4047637832546
288,18576,528.2328846972258
289,18577,421.5574777150808
290,18578,356.7674690041721
291,18579,294.78421378566594
292,18580,248.120763582547
293,18581,222.10901131683713
294,18582,238.82749951071287
295,18583,276.9768178823633
296,18584,318.956087507861
297,18585,412.1609551535598
298,18586,585.0156668896755
299,18587,648.5665737243397
300,18588,655.4379568562415
301,18589,579.6837739676536
302,18590,619.8231650496367
303,18591,611.9942941042733
304,18592,596.3741007552511
305,18593,610.2670611858716
306,18594,625.2864778676237
307,18595,663.4921190518311
308,18596,637.5930124112338
309,18597,595.1256117435796
310,18598,597.2846528915815
311,18599,583.1664012107351
312,18600,512.2615948039163
313,18601,408.81155280520113
314,18602,345.9804906901772
315,18603,285.87131897973046
316,18604,240.61875308958494
317,18605,215.3934744571983
318,18606,231.6064738235935
319,18607,268.60233537610816
320,18608,309.3123483836985
321,18609,399.6991371029211
322,18610,567.3275314503638
323,18611,628.9569563299224
324,18612,635.6205809993223
325,18613,562.1568500129061
326,18614,601.0826137920781
327,18615,593.4904512589094
328,18616,578.3425394421317
329,18617,591.8154417791694
330,18618,606.380741602994
331,18619,643.4312230298483
332,18620,618.3151841461397
333,18621,577.1317988942754
334,18622,579.2255607439504
335,18623,565.5341789095557
336,18624,499.56339627106297
337,18625,398.67772604032024
338,18626,337.4041519526234
339,18627,278.7849966786359
340,18628,234.65417419385744
341,18629,210.05419247884592
342,18630,225.8652958474623
343,18631,261.9440853421593
344,18632,301.64495803415895
345,18633,389.7911934900764
346,18634,553.2643307330275
347,18635,613.3660543745384
348,18636,619.8644977579338
349,18637,548.2218227524695
350,18638,586.1826750849809
351,18639,578.7787109022601
352,18640,564.0062931563998
353,18641,577.1452224015158
354,18642,591.3494702340735
355,18643,627.4815256581429
356,18644,602.9880758018751
357,18645,562.8255650553177
358,18646,564.8674256812479
359,18647,551.515432718644
360,18648,384.4011916511383
361,18649,306.7722617761822
362,18650,259.623821614536
363,18651,214.51788849553427
364,18652,180.5603550206656
365,18653,161.63130145823115
366,18654,173.79753906007025
367,18655,201.55924013467606
368,18656,232.10804112031542
369,18657,299.9343034160248
370,18658,425.72268028309986
371,18659,471.9694116500001
372,18660,476.9697967845012
373,18661,421.84260001479873
374,18662,451.05250006278493
375,18663,445.3553399505257
376,18664,433.98834423493906
377,18665,444.0984125396675
378,18666,455.02821611234685
379,18667,482.8309039503505
380,18668,463.9838239147106
381,18669,433.07980431295954
382,18670,434.6509635765322
383,18671,424.3769482182139
384,18672,378.7947262025671
385,18673,302.29800903299844
386,18674,255.83722569048146
387,18675,211.38915956317925
388,18676,177.9268944232702
389,18677,159.27391983009204
390,18678,171.26271367724132
391,18679,198.6195122144752
392,18680,228.72276099855765
393,18681,295.55978183423605
394,18682,419.5135437103744
395,18683,465.0857696200878
396,18684,470.0132244747274
397,18685,415.69005415103675
398,18686,444.4739297773196
399,18687,438.8598623609679
400,18688,427.6586535110768
401,18689,437.6212671516048
402,18690,448.3916602765
403,18691,475.7888477879525
404,18692,457.2166511432106
405,18693,426.76336458256935
406,18694,428.311608594273
407,18695,418.18743905687194
408,18696,527.8407639177802
409,18697,421.2445448183764
410,18698,356.50263138788677
411,18699,294.5653879249016
412,18700,247.93657719424894
413,18701,221.94413411747576
414,18702,238.65021175000322
415,18703,276.771210906988
416,18704,318.7193182470563
417,18705,411.85499753586146
418,18706,584.581394798834
419,18707,648.0851261700911
420,18708,654.951408498564
421,18709,579.253459877287
422,18710,619.3630544627371
423,18711,611.5399950884935
424,18712,595.9313970084683
425,18713,609.8140443392599
426,18714,624.8223117238995
427,18715,662.999591883577
428,18716,637.119710812188
429,18717,594.6838347821193
430,18718,596.8412732186613
431,18719,582.7335018771005
432,18720,521.6120576599894
433,18721,416.2737113554665
434,18722,352.2957752243667
435,18723,291.0894129708675
436,18724,245.0108385710273
437,18725,219.32511544450182
438,18726,235.8340554980357
439,18727,273.5052134865591
440,18728,314.95831843849754
441,18729,406.9949640261084
442,18730,577.683129183754
443,18731,640.437494238455
444,18732,647.2227520257582
445,18733,572.4180657640982
446,18734,612.0543530571416
447,18735,604.3236085289849
448,18736,588.8991973840776
449,18737,602.6180246043075
450,18738,617.4491891667182
451,18739,655.1759640223509
452,18740,629.6014746300428
453,18741,587.6663568298264
454,18742,589.798336735673
455,18743,575.8570420470074
456,18744,536.7947696600896
457,18745,428.39030985028637
458,18746,362.55014955397667
459,18747,299.5622361322826
460,18748,252.14243943089815
461,18749,225.70907458287212
462,18750,242.69854509688687
463,18751,281.4662083023637
464,18752,324.1259006879184
465,18753,418.8414833570084
466,18754,594.49791796962
467,18755,659.0788923547283
468,18756,666.0616505895732
469,18757,589.0796028365712
470,18758,629.8695949297359
471,18759,621.9138293998716
472,18760,606.0404554889677
473,18761,620.1586005539542
474,18762,635.4214600836694
475,18763,674.246359012383
476,18764,647.9274656108294
477,18765,604.7717302905594
478,18766,606.9657663479559
479,18767,592.6186783900241
480,18768,520.8234806296063
481,18769,415.64438562898715
482,18770,351.7631718227329
483,18771,290.6493418078536
484,18772,244.64042934322157
485,18773,218.99353808603058
486,18774,235.4775197998731
487,18775,273.09172624852806
488,18776,314.48216208474514
489,18777,406.37966597960167
490,18778,576.8097834858847
491,18779,639.4692760196926
492,18780,646.2442758032597
493,18781,571.5526798286909
494,18782,611.1290446846089
495,18783,603.4099875541515
496,18784,588.0088951499779
497,18785,601.7069821440745
498,18786,616.5157248403953
499,18787,654.1854640741617
500,18788,628.6496383871926
501,18789,586.7779184133453
502,18790,588.9066751759415
503,18791,574.9864570414004
504,18792,508.12528134798015
505,18793,405.51055826654647
506,18794,343.18683257945946
507,18795,283.5630190889009
508,18796,238.67585009578158
509,18797,213.65425579283763
510,18798,229.73634148520273
511,18799,266.43347582196316
512,18800,306.8147712830837
513,18801,396.47172178251685
514,18802,562.7465819392856
515,18803,623.8783731449623
516,18804,630.4881916327845
517,18805,557.6176517465495
518,18806,596.2291050989091
519,18807,588.6982463299971
520,18808,573.6726480188826
521,18809,587.0367619013641
522,18810,601.484452585128
523,18811,638.2357657619527
524,18812,613.3225291391365
525,18813,572.471683730794
526,18814,574.5485392665851
527,18815,560.9677100238475
528,18816,392.96307738540037
529,18817,313.6050945270039
530,18818,265.4065026853414
531,18819,219.29591127263532
532,18820,184.5820312313568
533,18821,165.2313650486202
534,18822,177.66858499501296
535,18823,206.04863095915601
536,18824,237.27785476615628
537,18825,306.61483222136746
538,18826,435.20493221736456
539,18827,482.48173122751473
540,18828,487.5934914749934
541,18829,431.2384297302502
542,18830,461.098930848035
543,18831,455.27487613984215
544,18832,443.65469983956314
545,18833,453.98995279894586
546,18834,465.1631992415218
547,18835,493.5851448798247
548,18836,474.31827804540706
549,18837,442.72592372902335
550,18838,444.3320779051437
551,18839,433.82922624912266
552,18840,387.3566113660846
553,18841,309.13084132833615
554,18842,261.6199063758071
555,18843,216.16718202177213
556,18844,181.94857036587211
557,18845,162.873983180497
558,18846,175.13375935413592
559,18847,203.10890273968752
560,18848,233.89257429977312
561,18849,302.24031019424746
562,18850,428.99579501254203
563,18851,475.5980884968397
564,18852,480.6369184570327
565,18853,425.08588324015193
566,18854,454.52035989286367
567,18855,448.77939788903734
568,18856,437.3250084713311
569,18857,447.51280675150235
570,18858,458.5266427300659
571,18859,486.5430880005374
572,18860,467.5511045850011
573,18861,436.4094833556124
574,18862,437.99272227753096
575,18863,427.6397164576815
576,18864,536.4026495821076
577,18865,428.07737751338664
578,18866,362.28531241145845
579,18867,299.3434106629751
580,18868,251.95825337209055
581,18869,225.544197678459
582,18870,242.52125765332664
583,18871,281.26060169479797
584,18872,323.8891318506694
585,18873,418.5355262866367
586,18874,594.0636466556464
587,18875,658.5974456617396
588,18876,665.5751031022804
589,18877,588.649289515992
590,18878,629.4094851659265
591,18879,621.4595311967859
592,18880,605.5977525341361
593,18881,619.7055845177426
594,18882,634.9572947702904
595,18883,673.7538327252091
596,18884,647.4541648584711
597,18885,604.3299541193924
598,18886,606.522387468196
599,18887,592.1857798308017
600,18888,530.1739428892819
601,18889,423.1065437032961
602,18890,358.0784559541167
603,18891,295.8674354661666
604,18892,249.03251454452496
605,18893,222.92517882256357
606,18894,239.70510120466884
607,18895,277.99460404626024
608,18896,320.12813177942917
609,18897,413.67549243744173
610,18898,587.1653805587671
611,18899,650.9498131959658
612,18900,657.8464460896779
613,18901,581.8138949253951
614,18902,622.1007832498653
615,18903,614.2431441332592
616,18904,598.5655524185918
617,18905,612.5095642801948
618,18906,627.5841716981441
619,18907,665.9302043175531
620,18908,639.9359281512258
621,18909,597.3124756769739
622,18910,599.4794504933043
623,18911,585.3093195204324
624,18912,545.3566552709409
625,18913,435.2231425026198
626,18914,368.3328305414307
627,18915,304.34025884051334
628,18916,256.164115583621
629,18917,229.30913812136998
630,18918,246.5695909760324
631,18919,285.95559906213373
632,18920,329.29571425924166
633,18921,425.5220120660582
634,18922,603.9801697672078
635,18923,669.5912117807186
636,18924,676.6853451269359
637,18925,598.4754324165914
638,18926,639.9160255701769
639,18927,631.8333654462082
640,18928,615.7068109542611
641,18929,630.0501406706561
642,18930,645.5564430667589
643,18931,685.0005997868459
644,18932,658.2619195925652
645,18933,614.4178495675843
646,18934,616.6468805370241
647,18935,602.070956284688
648,18936,529.3853659088703
649,18937,422.4772180166967
650,18938,357.54585258623354
651,18939,295.42736433103966
652,18940,248.66210534019177
653,18941,222.5936014851041
654,18942,239.34856552909963
655,18943,277.58111683443155
656,18944,319.6519754558504
657,18945,413.0601944299259
658,18946,586.2920349162409
659,18947,649.9815950385587
660,18948,656.8679699291846
661,18949,580.9485090448266
662,18950,621.1754749359687
663,18951,613.3295232163213
664,18952,597.6752502409097
665,18953,611.5985218776939
666,18954,626.6507074309741
667,18955,664.9397044321311
668,18956,638.9840919686925
669,18957,596.4240373167925
670,18958,598.5877889900767
671,18959,584.4387345699937
672,18960,516.6871669179529
673,18961,412.34339088625677
674,18962,348.9695135393043
675,18963,288.34104177431914
676,18964,242.69752622930312
677,18965,217.25431931414707
678,18966,233.6073873458661
679,18967,270.9228665602987
680,18968,311.98458482972393
681,18969,403.15225045967065
682,18970,572.2288336916008
683,18971,634.3906925207618
684,18972,641.1118861194246
685,18973,567.0134812817097
686,18974,606.2755356913839
687,18975,598.6177823289731
688,18976,583.3390034380244
689,18977,596.9283019708392
690,18978,611.6194355198284
691,18979,648.9900064850699
692,18980,623.6569830715308
693,18981,582.1178029617638
694,18982,584.2296534094311
695,18983,570.4199878733818
696,18984,401.5249627026392
697,18985,320.43792694501934
698,18986,271.18918347449016
699,18987,224.07393381701354
700,18988,188.60370724616448
701,18989,168.8314284636612
702,18990,181.53963074140887
703,18991,210.5380215649715
704,18992,242.44766816019134
705,18993,313.2953607013221
706,18994,444.68718368977795
707,18995,492.9940502930064
708,18996,498.2171856480381
709,18997,440.6342589880595
710,18998,471.14536114395423
711,18999,465.1944118460084
712,19000,453.3210549733686
713,19001,463.8814925764375
714,19002,475.2981818770527
715,19003,504.3393852854929
716,19004,484.65273167274387
717,19005,452.3720426752543
718,19006,454.0131917622178
719,19007,443.28150381963985
720,19008,395.91849690481763
721,19009,315.96367392311555
722,19010,267.40258731455265
723,19011,220.94520468975685
724,19012,185.97024648471972
725,19013,166.4740466886709
726,19014,179.00480520067498
727,19015,207.59829346164264
728,19016,239.06238782755025
729,19017,308.92083884702595
730,19018,438.4780467302592
731,19019,486.1104078342829
732,19020,491.2606129049101
733,19021,434.48171274102947
734,19022,464.56679044868196
735,19023,458.69893385181985
736,19024,446.9913638552032
737,19025,457.4043467848862
738,19026,468.66162562778675
739,19027,497.29732868441556
740,19028,477.88555847968803
741,19029,446.0556025513865
742,19030,447.6738363850535
743,19031,437.09199427272733
744,19032,544.9645349282114
745,19033,434.9102099544378
746,19034,368.06799322010255
747,19035,304.1214332234616
748,19036,255.9799294004566
749,19037,229.14426110563704
750,19038,246.39230341277315
751,19039,285.74999231574867
752,19040,329.0589452621336
753,19041,425.2160547891136
754,19042,603.5458981600275
755,19043,669.1097647626718
756,19044,676.1987973111411
757,19045,598.0451188054778
758,19046,639.4559154957155
759,19047,631.3790669363941
760,19048,615.2641077005301
761,19049,629.5971243285821
762,19050,645.0922774399896
763,19051,684.5080731671334
764,19052,657.7886185206488
765,19053,613.9760730981435
766,19054,616.2035013579084
767,19055,601.6380574331857
768,19056,538.7358284041471
769,19057,429.93937627902767
770,19058,363.86113687674197
771,19059,300.64545812083173
772,19060,253.05419065216142
773,19061,226.5252423207017
774,19062,243.57614704041669
775,19063,282.4839947557004
776,19064,325.29794529279445
777,19065,420.3560210715971
778,19066,596.647632250051
779,19067,661.4621325041041
780,19068,668.47014050794
781,19069,591.2097244000802
782,19070,632.1472137776775
783,19071,624.1626800683894
784,19072,608.2319077755172
785,19073,622.4011042860043
786,19074,637.719154567612
787,19075,676.684444971452
788,19076,650.2703820171037
789,19077,606.9585948458578
790,19078,609.160564573839
791,19079,594.7615973091283
792,19080,553.91854063899
793,19081,442.05597496118435
794,19082,374.1155113648965
795,19083,309.11828141324656
796,19084,260.18579162229514
797,19085,232.90920155777542
798,19086,250.44063674540087
799,19087,290.4449896945913
800,19088,334.4655276839568
801,19089,432.2025405856581
802,19090,613.4624212958931
803,19091,680.1035309085952
804,19092,687.3090393630264
805,19093,607.8712617301599
806,19094,649.9624559257161
807,19095,641.7529012112415
808,19096,625.3731661454311
809,19097,639.9416805068488
810,19098,655.6914257624355
811,19099,695.7548402563348
812,19100,668.5963732812313
813,19101,624.0639685710597
814,19102,626.3279944515504
815,19103,611.5232339112993
816,19104,537.9472514055043
817,19105,429.3100505778787
818,19106,363.3285334965454
819,19107,300.20538697553064
820,19108,252.6837814392646
821,19109,226.19366497557638
822,19110,243.21961135660462
823,19111,282.0705075343121
824,19112,324.82178895820726
825,19113,419.740723049856
826,19114,595.7742865873336
827,19115,660.4939143243125
828,19116,667.4916643248249
829,19117,590.3443384995045
830,19118,631.2219054423883
831,19119,623.2490591303291
832,19120,607.341605577252
833,19121,621.4900618624406
834,19122,636.7856902788608
835,19123,675.6939450631302
836,19124,649.3185458125646
837,19125,606.0701564651363
838,19126,608.2689030499967
839,19127,593.8910123385622
840,19128,525.2490523026894
841,19129,419.1762233581387
842,19130,354.75219437404076
843,19131,293.1190643563649
844,19132,246.71920227581563
845,19133,220.85438275756917
846,19134,237.47843312277934
847,19135,275.41225720150624
848,19136,317.1543982645151
849,19137,409.8327789922911
850,19138,581.7110852387673
851,19139,644.9030116691273
852,19140,651.735580376221
853,19141,576.409310613591
854,19142,616.3219660665039
855,19143,608.5373181133399
856,19144,593.0053586480344
857,19145,606.8198418263107
858,19146,621.7544182352583
859,19147,659.7442469755191
860,19148,633.9914367803392
861,19149,591.7639219840398
862,19150,593.9107673428261
863,19151,579.8722655184159
864,19152,410.08684818535016
865,19153,327.27075949509015
866,19154,276.9718643753985
867,19155,228.85195645373472
868,19156,192.62538333869747
869,19157,172.43149194827924
870,19158,185.41067656261893
871,19159,215.02741225755167
872,19160,247.61748165414133
873,19161,319.9758893103886
874,19162,454.1694353454509
875,19163,503.5063695616655
876,19164,508.8408800264026
877,19165,450.0300884274584
878,19166,481.1917916340367
879,19167,475.11394774388555
880,19168,462.9874102939918
881,19169,473.7730325450991
882,19170,485.43316470845843
883,19171,515.093625899004
884,19172,494.9871854998105
885,19173,462.01816180791195
886,19174,463.69430580639494
887,19175,452.73378157283753
888,19176,404.48038230224586
889,19177,322.79650640512625
890,19178,273.1852681578612
891,19179,225.72322727888533
892,19180,189.99192253719383
893,19181,170.0741101374296
894,19182,182.87585098332656
895,19183,212.08768410950512
896,19184,244.23220127000505
897,19185,315.6013673895494
898,19186,447.9602982914819
899,19187,496.62272699823154
900,19188,501.88430717745484
901,19189,443.87754208683896
902,19190,474.6132208386946
903,19191,468.61846965089114
904,19192,456.65771907954235
905,19193,467.29588665502064
906,19194,478.7966083582405
907,19195,508.05156919080633
908,19196,488.2200122038159
909,19197,455.7017215879616
910,19198,457.3549503327995
911,19199,446.5442719317732
912,19200,553.5264204002916
913,19201,441.74304249602477
914,19202,373.8506741138309
915,19203,308.89945585425016
916,19204,260.00160548799613
917,19205,232.74432458578508
918,19206,250.2633492291768
919,19207,290.2393830027547
920,19208,334.22875874966456
921,19209,431.89658338988534
922,19210,613.028149803927
923,19211,679.6220840182784
924,19212,686.8224916763148
925,19213,607.4409482332105
926,19214,649.502345973324
927,19215,641.2986028219548
928,19216,624.9304630091513
929,19217,639.4886642849619
930,19218,655.2272602588115
931,19219,695.2623137672916
932,19220,668.1230723348838
933,19221,623.6221922188242
934,19222,625.8846153900652
935,19223,611.0903351746471
936,19224,547.2977138112299
937,19225,436.7722087687432
938,19226,369.6438177265711
939,19227,305.423480715348
940,19228,257.07586670917044
941,19229,230.1253057735198
942,19230,247.4471928274333
943,19231,286.9733854086251
944,19232,330.4677587410788
945,19233,427.03654962165365
946,19234,606.1298838219659
947,19235,671.9744516799065
948,19236,679.0938347924639
949,19237,600.6055537564844
950,19238,642.1936441790185
951,19239,634.0822158786459
952,19240,617.8982630107563
953,19241,632.2926441672926
954,19242,647.854137309494
955,19243,687.4386854899693
956,19244,660.6048357528847
957,19245,616.60471389331
958,19246,618.8416785325014
959,19247,604.2138749788326
960,19248,562.4804261029547
961,19249,448.88880749629465
962,19250,379.8981922531437
963,19251,313.8963040395062
964,19252,264.20746770602267
965,19253,236.50926503451106
966,19254,254.31168255813532
967,19255,294.93438037734194
968,19256,339.63534116658747
969,19257,438.88306918009755
970,19258,622.9446729308047
971,19259,690.6158501542376
972,19260,697.9327337181303
973,19261,617.2670911489865
974,19262,660.008886393802
975,19263,651.6724370873997
976,19264,635.0395214448899
977,19265,649.8332204538528
978,19266,665.8264085716506
979,19267,706.5090808462993
980,19268,678.9308270856707
981,19269,633.7100876825971
982,19270,636.0091084745306
983,19271,620.9755116438012
984,19272,546.5091368199323
985,19273,436.1428830734563
986,19274,369.11121435133566
987,19275,304.98340957414604
988,19276,256.7054574997239
989,19277,229.79372843148312
990,19278,247.0906571469423
991,19279,286.55989819108845
992,19280,329.99160241092693
993,19281,426.4212516056439
994,19282,605.2565381673837
995,19283,671.0062335091336
996,19284,678.1153586184632
997,19285,599.7401678639696
998,19286,641.2683358523484
999,19287,633.1685949490959
1000,19288,617.0079608207841
1001,19289,631.381601752215
1002,19290,646.9206730294378
1003,19291,686.448185590874
1004,19292,659.6529995572118
1005,19293,615.716275520864
1006,19294,617.9500170169649
1007,19295,603.3432900163758
1008,19296,533.8109377604598
1009,19297,426.0090558883056
1010,19298,360.53487525810425
1011,19299,297.89708697916774
1012,19300,250.74087835663354
1013,19301,224.45444623170025
1014,19302,241.3494789327131
1015,19303,279.90164788100884
1016,19304,322.32421174340556
1017,19305,416.5133075818974
1018,19306,591.1933368668188
1019,19307,655.4153309071642
1020,19308,662.3592747236389
1021,19309,585.80514002562
1022,19310,626.3683965273215
1023,19311,618.4568539823217
1024,19312,602.6717139404998
1025,19313,616.7113817661585
1026,19314,631.8894010371409
1027,19315,670.4984875577032
1028,19316,644.3258905773017
1029,19317,601.4100410885985
1030,19318,603.5918813588023
1031,19319,589.3245432440792
1032,19320,418.6487336053672
1033,19321,334.1035919951279
1034,19322,282.7545452339635
1035,19323,233.62997905546905
1036,19324,196.64705940178197
1037,19325,176.031555406536
1038,19326,189.28172235548348
1039,19327,219.51680291725853
1040,19328,252.78729511023568
1041,19329,326.6564178705373
1042,19330,463.6516869316906
1043,19331,514.0186887533488
1044,19332,519.4645743269757
1045,19333,459.42591779805684
1046,19334,491.2382220505548
1047,19335,485.03348356912744
1048,19336,472.65376554383374
1049,19337,483.6645724413304
1050,19338,495.56814746565124
1051,19339,525.8478664337678
1052,19340,505.3216392512037
1053,19341,471.6642808699364
1054,19342,473.3754197796826
1055,19343,462.1860592568214
1056,19344,413.04226775528866
1057,19345,329.6293389315203
1058,19346,278.96794903873166
1059,19347,230.50124989904995
1060,19348,194.01359861579112
1061,19349,173.67417360957288
1062,19350,186.74689679112288
1063,19351,216.57707478652884
1064,19352,249.40201474604083
1065,19353,322.28189597546697
1066,19354,457.44254991429756
1067,19355,507.1350462304639
1068,19356,512.5080015190067
1069,19357,453.27337149367986
1070,19358,484.6596512939647
1071,19359,478.53800551439554
1072,19360,466.3240743666703
1073,19361,477.1874265894065
1074,19362,488.931591154527
